mode	label	graph	scale	x0	x3	mean_radius	re	im	abs	jacobian
ose	GL17_im_minus	9	0.5	0.9998712980661415	0.9999969357172345	167054.26569804648	-0.03588730948577292	-0.1204248824540985	0.1256584708494063	4.757481999054273e+54
ose	GL17_im_minus	9	0.25	0.9999356490330708	0.9999984678586172	334109.53139609296	-0.07177113644579898	-0.24083269915176805	0.25129959213545794	1.2180758975770477e+57
ose	GL17_im_minus	9	0.125	0.9999678245165354	0.9999992339293087	668220.0628395075	-0.14353879085623344	-0.4816483346183057	0.5025818368395907	3.118479756784975e+59
ose	GL17_im_minus	9	0.0625	0.9999839122582677	0.9999996169646543	1336441.1256789076	-0.6587587514210538	-1.0631495800429005	1.250699852930039	7.983571170372072e+61
inverse_jacobian	GL00_im_plus	0	8.0	0.9951779342780904	0.9992422578822229	762.5450999103285	-0.0028198655047338567	0.003009647934746001	0.004124272318350087	6.386635132685257e+38
inverse_jacobian	GL00_im_plus	0	4.0	0.9975889671390452	0.9996211289411114	1526.090199820657	-0.0056251296907399795	0.006000372807184481	0.008224752753903513	1.6441564486373127e+41
inverse_jacobian	GL00_im_plus	0	2.0	0.9987944835695226	0.9998105644705557	3053.180399641314	-0.011235704439513968	0.011981891250214401	0.016425795937612227	4.220818614071955e+43
inverse_jacobian	GL00_im_plus	0	1.0	0.9993972417847613	0.9999052822352779	6107.360799282628	-0.022456877035399562	0.023944962344568874	0.03282792329505291	1.082039113426538e+46
inverse_jacobian	GL00_im_plus	0	0.5	0.9996986208923806	0.9999526411176389	12215.72159856495	-0.044899233755441054	0.04787112160315435	0.06563219846515678	2.7719536011324123e+48
inverse_jacobian	GL00_im_plus	0	0.25	0.9998493104461903	0.9999763205588195	24432.4431971299	-0.08978395294796392	0.0957234486428767	0.1312407590158166	7.098676861043339e+50
inverse_jacobian	GL00_im_plus	0	0.125	0.9999246552230951	0.9999881602794097	48865.8863942598	-0.1795533941959217	0.19142810695970325	0.2624578851957998	1.8175782097998875e+53
inverse_jacobian	GL00_im_plus	0	0.0625	0.9999623276115476	0.9999940801397049	97732.77278931161	-0.35909227826689494	0.3828374258382052	0.5248921402853469	4.653405924735445e+55
inverse_jacobian	GL03_re_minus_im_plus	2	8.0	0.9988104543377876	0.9997585980068706	2490.562481572587	-0.010178844734173575	0.036490349912285704	0.037883433276875295	1.688168662037282e+43
inverse_jacobian	GL03_re_minus_im_plus	2	4.0	0.9994052271688938	0.9998792990034353	4982.124963145174	-0.020339994736179614	0.0729289147925425	0.07571223149984248	4.327905131343892e+45
inverse_jacobian	GL03_re_minus_im_plus	2	2.0	0.9997026135844469	0.9999396495017177	9965.249926290348	-0.04066231156783521	0.14580608788324037	0.1513698743008493	1.108737008418676e+48
inverse_jacobian	GL03_re_minus_im_plus	2	1.0	0.9998513067922234	0.9999698247508588	19931.499852580695	-0.08130695364855876	0.2915604557140668	0.30268518306617387	2.8393825078864354e+50
inverse_jacobian	GL03_re_minus_im_plus	2	0.5	0.9999256533961117	0.9999849123754294	39863.99970516139	-0.16259624196545816	0.5830692021830884	0.6053158121474386	7.270119624486611e+52
inverse_jacobian	GL03_re_minus_im_plus	2	0.25	0.9999628266980558	0.9999924561877147	79728.9994103027	-0.32517482094002015	1.1660867005846873	1.210577076213595	1.8613170899053922e+55
inverse_jacobian	GL03_re_minus_im_plus	2	0.125	0.9999814133490279	0.9999962280938574	159458.9988206054	-0.650331978801816	2.3321216995863723	2.421099606446194	4.7651848358501165e+57
inverse_jacobian	GL03_re_minus_im_plus	2	0.0625	0.999990706674514	0.9999981140469287	318918.9976490143	-1.3006462969902164	4.664191700324596	4.842144670210836	1.2199145936755452e+60
