probe	source	graph_group	lmb_channel	event_graph_id	event_graph_name	event_weight_re	event_weight_im	event_weight_abs	rank	weight_key	kind	esurface_id	edge_ids	raw_re	raw_im	raw_abs	weighted_re	weighted_im	weighted_abs
highstat_iter_0001_imag_plus_exact_highstat_max	im[+] +8.91083940e+01	0	14	0	GL05	6.037583744596262e-05	4.006473257842283e-05	7.245981330283593e-05	1	threshold_counterterm:32:0	threshold_counterterm	32	11,15	6.548313041342518e-26	3.7861693685956854e-26	7.564091629211584e-26	2.765721266535895e-05	1.599112485203522e-05	3.194741752396068e-05
highstat_iter_0001_imag_plus_exact_highstat_max	im[+] +8.91083940e+01	0	14	0	GL05	6.037583744596262e-05	4.006473257842283e-05	7.245981330283593e-05	2	threshold_counterterm:21:0	threshold_counterterm	21	13,16	6.92134564467139e-26	2.7472482885029914e-26	7.446636736923202e-26	2.9232739366089787e-05	1.1603176219579929e-05	3.145133938687446e-05
highstat_iter_0001_imag_plus_exact_highstat_max	im[+] +8.91083940e+01	0	14	0	GL05	6.037583744596262e-05	4.006473257842283e-05	7.245981330283593e-05	3	threshold_counterterm:26:0	threshold_counterterm	26	9,14,16	1.14197688158894e-26	1.5094626961158508e-26	1.8927727885430236e-26	4.823211302456838e-06	6.3753107912420766e-06	7.994245114648103e-06
highstat_iter_0001_imag_plus_exact_highstat_max	im[+] +8.91083940e+01	0	14	0	GL05	6.037583744596262e-05	4.006473257842283e-05	7.245981330283593e-05	4	threshold_counterterm:30:0	threshold_counterterm	30	9,14,15	1.02138242951537e-26	1.4336609686964528e-26	1.7602857269450237e-26	4.31387303682967e-06	6.0551574200755005e-06	7.434677663475494e-06
highstat_iter_0001_imag_plus_exact_highstat_max	im[+] +8.91083940e+01	0	14	0	GL05	6.037583744596262e-05	4.006473257842283e-05	7.245981330283593e-05	5	threshold_counterterm:31:0	threshold_counterterm	31	9,10,15	-3.250862547958282e-27	-4.231694578518949e-27	5.33622959697055e-27	-1.3730222771436073e-06	-1.7872828643657892e-06	2.2537901878365247e-06
highstat_iter_0001_imag_plus_exact_highstat_max	im[+] +8.91083940e+01	0	14	0	GL05	6.037583744596262e-05	4.006473257842283e-05	7.245981330283593e-05	6	threshold_counterterm:14:0	threshold_counterterm	14	11,16	-2.5882398355706074e-27	1.3640372286882182e-27	2.9256765042776003e-27	-1.093159400129321e-06	5.761097167945187e-07	1.2356779029650718e-06
highstat_iter_0001_imag_plus_exact_highstat_max	im[+] +8.91083940e+01	0	14	0	GL05	6.037583744596262e-05	4.006473257842283e-05	7.245981330283593e-05	7	original	original	None		-2.7630271581095265e-27	-8.32791997227653e-28	2.8858034560754878e-27	-1.16698192694115e-06	-3.517349465109279e-07	1.218837269861865e-06
highstat_iter_0001_imag_plus_exact_highstat_max	im[+] +8.91083940e+01	0	14	0	GL05	6.037583744596262e-05	4.006473257842283e-05	7.245981330283593e-05	8	threshold_counterterm:29:0	threshold_counterterm	29	13,15	-2.4155889038670476e-27	1.3946434723890102e-27	2.7892830920440616e-27	-1.020239191445792e-06	5.890364566369233e-07	1.1780712860473875e-06
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	2	GL05_isr_p2_ct	-0.3199482479895572	-0.7594124286796476	0.8240595356069293	1	threshold_counterterm:4:0	threshold_counterterm	4	9,12,15	-5.899377096928216e-21	-1.4004110618133554e-20	1.5195978558048907e-20	-0.31991751380572775	-0.7594293733734165	0.8240632189231467
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	2	GL05_isr_p2_ct	-0.3199482479895572	-0.7594124286796476	0.8240595356069293	2	original	original	None		-3.897562864714372e-25	3.219925869732099e-25	5.055582942744636e-25	-2.1136106424358047e-05	1.746134654487189e-05	2.74159372982559e-05
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	2	GL05_isr_p2_ct	-0.3199482479895572	-0.7594124286796476	0.8240595356069293	3	threshold_counterterm:27:0	threshold_counterterm	27	12,14	-2.5725235207970877e-25	2.633466736426211e-26	2.5859676594213e-25	-1.3950546226459948e-05	1.428103539009635e-06	1.4023452489837435e-05
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	2	GL05_isr_p2_ct	-0.3199482479895572	-0.7594124286796476	0.8240595356069293	4	threshold_counterterm:15:0	threshold_counterterm	15	10,12	3.9055755999577794e-26	-2.2012001035529696e-26	4.483168819358376e-26	2.117955871255283e-06	-1.1936895250928307e-06	2.4311790873773724e-06
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	2	GL05_isr_p2_ct	-0.3199482479895572	-0.7594124286796476	0.8240595356069293	5	threshold_counterterm:14:0	threshold_counterterm	14	11,16	2.2214303387047486e-26	-3.069735876190723e-26	3.7891992688812663e-26	1.2046601859390959e-06	-1.6646880736994076e-06	2.054846112560223e-06
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	2	GL05_isr_p2_ct	-0.3199482479895572	-0.7594124286796476	0.8240595356069293	6	threshold_counterterm:32:0	threshold_counterterm	32	11,15	5.913068388851238e-27	7.222941451133348e-27	9.334626986534174e-27	3.2065997932383853e-07	3.916931285192996e-07	5.062077925804789e-07
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	2	GL05_isr_p2_ct	-0.3199482479895572	-0.7594124286796476	0.8240595356069293	7	threshold_counterterm:24:0	threshold_counterterm	24	9,11,14	7.361925159102668e-27	5.323372899606825e-27	9.084945848847819e-27	3.992300805707624e-07	2.886813633238957e-07	4.926678259873284e-07
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	2	GL05_isr_p2_ct	-0.3199482479895572	-0.7594124286796476	0.8240595356069293	8	threshold_counterterm:34:0	threshold_counterterm	34	15,16	5.018530241705196e-27	4.098851007697262e-27	6.479677875497398e-27	2.721500408443411e-07	2.2227672554198915e-07	3.513866637327679e-07
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	1	GL05_isr_p1_ct	-0.30330357970986604	-0.6203622364418261	0.6905377367442878	1	threshold_counterterm:34:0	threshold_counterterm	34	15,16	-5.592705750181054e-21	-1.144003670090688e-20	1.2733923092519627e-20	-0.3032870232988755	-0.6203821249375784	0.690548332445715
