probe	row_index	signed_side_fraction	t	event_graph_id	event_graph_name	term_key	weighted_re	weighted_im	weighted_abs	raw_re	raw_im	raw_abs
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	1	GL05_isr_p1_ct	threshold_counterterm:1:0	2.530369031434285e-07	2.0795552087879744e-07	3.2752583564718797e-07	4.666078119088143e-27	3.8347636003358765e-27	6.039676885719477e-27
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	1	GL05_isr_p1_ct	threshold_counterterm:3:0	-3.773762338547612e-08	3.8582222396172424e-09	3.793433929349911e-08	-6.958933521469325e-28	7.11468017005124e-29	6.995208538381873e-28
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	1	GL05_isr_p1_ct	threshold_counterterm:6:0	2.099317554834231e-27	4.107498076557059e-27	4.6128813820599285e-27	3.8712059727024153e-47	7.57435246050089e-47	8.506294779690081e-47
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	1	GL05_isr_p1_ct	threshold_counterterm:8:0	1.2046625992109587e-06	-1.6647108181349743e-06	2.054865953280972e-06	2.2214347888520964e-26	-3.069777817627648e-26	3.789235855778989e-26
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	1	GL05_isr_p1_ct	threshold_counterterm:11:0	2.1415615662892754e-06	3.1883285857818634e-06	3.840797457966399e-06	3.949105225761627e-26	5.879375721788414e-26	7.082548338140222e-26
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	1	GL05_isr_p1_ct	threshold_counterterm:12:0	-2.2490190734913253e-06	4.3414916732070865e-07	2.290539738230499e-06	-4.1472601655583055e-26	8.00584383103689e-27	4.223825545083061e-26
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	1	GL05_isr_p1_ct	threshold_counterterm:14:0	1.8651858446505816e-08	2.333944859770925e-08	2.987677499921306e-08	3.439459916573454e-28	4.303865920759546e-28	5.509368964009479e-28
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	1	GL05_isr_p1_ct	threshold_counterterm:20:0	3.8513880454635545e-18	5.3837657852920044e-18	6.619525957923302e-18	7.102077706376583e-38	9.92782926797325e-38	1.220660893620491e-37
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	1	GL05_isr_p1_ct	threshold_counterterm:26:0	2.9968058593290313e-07	3.697021530712831e-07	4.759076964818184e-07	5.526201938791587e-27	6.817421117614126e-27	8.775883919195543e-27
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	1	GL05_isr_p1_ct	threshold_counterterm:29:0	9.039086401393778e-74	1.656018395517989e-73	1.8866498763714995e-73	1.6668352619769272e-93	3.0537487236610695e-93	3.4790402495273467e-93
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	1	GL05_isr_p1_ct	threshold_counterterm:30:0	1.935334083979994e-27	3.87609725266555e-27	4.332395172273198e-27	3.568815421861944e-47	7.147642242471106e-47	7.989069604257871e-47
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	1	GL05_isr_p1_ct	threshold_counterterm:31:0	3.5207639406850396e-07	2.3284953403457263e-07	4.221098112581584e-07	6.492396714479652e-27	4.2938168397624346e-27	7.783834411882978e-27
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	1	GL05_isr_p1_ct	threshold_counterterm:33:0	4.490228087114474e-18	5.180016884086432e-18	6.855269738947711e-18	8.280118341127424e-38	9.55211004366521e-38	1.264132770041836e-37
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	1	GL05_isr_p1_ct	threshold_counterterm:34:0	-2.6655439906481826	-5.452373723511174	6.0690612113337385	-4.9153448906938176e-20	-1.0054344410762032e-19	1.1191535056670802e-19
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	2	GL05_isr_p2_ct	original	-2.1136416573663252e-05	1.7461724168776192e-05	2.7416416916180883e-05	-3.897620057197709e-25	3.219995504738504e-25	5.055671385761345e-25
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	2	GL05_isr_p2_ct	threshold_counterterm:4:0	-2.8117064072454365	-6.674429019060176	7.242492364581244	-5.18487287078094e-20	-1.2307851865224047e-19	1.3355378101066973e-19
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	2	GL05_isr_p2_ct	threshold_counterterm:12:0	2.0405763600979185e-27	3.96779784609743e-27	4.4617677694929256e-27	3.762885407581983e-47	7.316740949894566e-47	8.227636642344961e-47
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	2	GL05_isr_p2_ct	threshold_counterterm:14:0	1.204662599210959e-06	-1.6647108181349738e-06	2.054865953280972e-06	2.2214347888520967e-26	-3.0697778176276476e-26	3.789235855778988e-26
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	2	GL05_isr_p2_ct	threshold_counterterm:15:0	2.1179513409014666e-06	-1.1936911517967974e-06	2.431175939397288e-06	3.905567245846362e-26	-2.2012031032449872e-26	4.483163014386528e-26
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	2	GL05_isr_p2_ct	threshold_counterterm:17:0	1.9077417923058783e-08	-1.2644174604082346e-08	2.28871803861805e-08	3.5179343895553195e-28	-2.3316245860231893e-28	4.220466275112711e-28
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	2	GL05_isr_p2_ct	threshold_counterterm:19:0	4.6562210052250145e-18	5.334834740742981e-18	7.08102081345175e-18	8.586214374353121e-38	9.837598920748003e-38	1.3057619607258072e-37
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	2	GL05_isr_p2_ct	threshold_counterterm:24:0	3.9923243085531834e-07	2.8868078069808087e-07	4.926693891354526e-07	7.361968499070885e-27	5.323362155808065e-27	9.084974673778762e-27
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	2	GL05_isr_p2_ct	threshold_counterterm:27:0	-1.3950420241486035e-05	1.4281247635290732e-06	1.4023329321322675e-05	-2.572500288781409e-25	2.633505875091168e-26	2.5859449467693295e-25
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	2	GL05_isr_p2_ct	threshold_counterterm:29:0	9.05873204546414e-74	1.652099963906289e-73	1.8841551298803266e-73	1.6704579790112148e-93	3.046523015561831e-93	3.474439860465307e-93
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	2	GL05_isr_p2_ct	threshold_counterterm:30:0	2.0047148123819235e-27	3.981505613850521e-27	4.457720093512681e-27	3.696755613454922e-47	7.3420184941498345e-47	8.220172603665247e-47
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	2	GL05_isr_p2_ct	threshold_counterterm:31:0	3.773332524416736e-18	5.071500655250341e-18	6.321246493851178e-18	6.958140931026414e-38	9.352002788696541e-38	1.1656572454019791e-37
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	2	GL05_isr_p2_ct	threshold_counterterm:32:0	3.206622219584742e-07	3.916928752039229e-07	5.062090171824892e-07	5.913109743721901e-27	7.222936779920091e-27	9.334649568570922e-27
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	2	GL05_isr_p2_ct	threshold_counterterm:33:0	1.8735342274942466e-08	2.3614192187390297e-08	3.014370784794484e-08	3.454854590643787e-28	4.354529481538418e-28	5.558592200195989e-28
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	2	GL05_isr_p2_ct	threshold_counterterm:34:0	2.721517045824586e-07	2.2227593737204284e-07	3.5138745373413393e-07	5.0185609215464745e-27	4.098836473601662e-27	6.47969244336494e-27
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	3	GL06	original	-1.3706732092378587e-06	-4.7043270506402525e-08	1.3714802644669552e-06	-2.527563446514302e-26	-8.674923397866845e-28	2.5290516811151057e-26
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	3	GL06	threshold_counterterm:6:0	-2.939021038224673e-08	-3.36805425578371e-08	4.4700821170343167e-08	-5.419644955987526e-28	-6.2107953707866955e-28	8.242968554273788e-28
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	3	GL06	threshold_counterterm:7:0	-3.3977450517582214e-08	-1.616940741428501e-07	1.652254240623647e-07	-6.265546109399889e-28	-2.9816883307195306e-27	3.046807506561447e-27
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	3	GL06	threshold_counterterm:13:0	5.839188535764955e-19	-3.3163459687037456e-18	3.3673597686762953e-18	1.0767642791027727e-38	-6.115443703135835e-38	6.20951471525557e-38
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	3	GL06	threshold_counterterm:16:0	-2.1889369889385098e-08	-3.5831947964213714e-08	4.1988962943426436e-08	-4.036466958481239e-28	-6.607521127673298e-28	7.742893577956486e-28
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	3	GL06	threshold_counterterm:17:0	-4.6381534140064027e-08	-1.1992381272638382e-08	4.790682537775022e-08	-8.552897181879418e-28	-2.2114318961729524e-28	8.834165565304512e-28
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	3	GL06	threshold_counterterm:19:0	-2.0714740830387825e-07	2.899638645729806e-07	3.5635528833610913e-07	-3.8198617565465025e-27	5.347022616077889e-27	6.571300837427469e-27
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	3	GL06	threshold_counterterm:20:0	-6.947021082713146e-08	-3.767863206162465e-07	3.831371054803946e-07	-1.2810519993013787e-27	-6.948055340381117e-27	7.065165761531191e-27
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	3	GL06	threshold_counterterm:21:0	3.887660558062274e-29	-2.0256652727952482e-27	2.0260382987175043e-27	7.168965332354719e-49	-3.7353889051625846e-47	3.736076776406687e-47
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	3	GL06	threshold_counterterm:23:0	5.162991524587702e-08	3.38677605045224e-08	6.174684890654852e-08	9.520714758455921e-28	6.245318934491304e-28	1.1386308361597976e-27
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	3	GL06	threshold_counterterm:34:0	3.922085689214447e-75	-1.0236722724522928e-73	1.024423348524913e-73	7.232446330272579e-95	-1.8876830739978685e-93	1.8890680813168353e-93
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	3	GL06	threshold_counterterm:35:0	4.749833650299426e-19	-2.8960876546864317e-18	2.9347798726109467e-18	8.75883896366217e-39	-5.340474479658762e-38	5.411824116487914e-38
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	3	GL06	threshold_counterterm:36:0	-4.655419432928161e-08	-1.21607310462969e-07	1.3021378946826425e-07	-8.584736250447576e-28	-2.242476110888787e-27	2.401182223989755e-27
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	3	GL06	threshold_counterterm:37:0	2.5657694779118175e-29	-2.061636171277623e-27	2.0617958240382666e-27	4.7313576283860965e-49	-3.8017203454574463e-47	3.8020147500458037e-47
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	3	GL06	threshold_counterterm:38:0	-2.3581452893857914e-08	-3.9617852474814566e-08	4.6104871275185345e-08	-4.348492255375432e-28	-7.305653533595865e-28	8.501879700866265e-28
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	3	GL06	threshold_counterterm:39:0	-2.9642990306523376e-08	-3.21415741516473e-08	4.3723994136612e-08	-5.466258349487029e-28	-5.92700487553155e-28	8.062838652603153e-28
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	4	GL06_isr_p1_ct	original	-4.248467401656991e-06	-1.3036451167954513e-06	4.4439808565616855e-06	-7.834304220556446e-26	-2.403961587803419e-26	8.19483702924365e-26
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	4	GL06_isr_p1_ct	threshold_counterterm:3:0	-5.690299133785695e-08	5.380932099581104e-09	5.715684432731154e-08	-1.0493086166239385e-27	9.922603864592262e-29	1.0539897436249585e-27
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	4	GL06_isr_p1_ct	threshold_counterterm:8:0	-2.3493972569674733e-07	1.1250107917102562e-08	2.352089276337302e-07	-4.332360615229231e-27	2.0745544123110587e-28	4.337324781531329e-27
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	4	GL06_isr_p1_ct	threshold_counterterm:15:0	2.164842508943891e-19	-9.762192984542077e-18	9.764593043149718e-18	3.992035998215348e-39	-1.8001783342119026e-37	1.8006209123819053e-37
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	4	GL06_isr_p1_ct	threshold_counterterm:17:0	6.585968438875593e-06	-7.895831516636626e-06	1.0281981113432259e-05	1.214472784162376e-25	-1.456015554019854e-25	1.896028859753684e-25
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	4	GL06_isr_p1_ct	threshold_counterterm:20:0	-7.611783159696718e-28	-4.440656770877119e-27	4.5054217322509586e-27	-1.4036361656138482e-47	-8.188707313267029e-47	8.308135888860514e-47
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	4	GL06_isr_p1_ct	threshold_counterterm:22:0	2.8889045099356405e-08	-8.363607065511212e-07	8.368594914257968e-07	5.327228540378154e-28	-1.5422748002457274e-26	1.5431945748560486e-26
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	4	GL06_isr_p1_ct	threshold_counterterm:23:0	-5.617680601026525e-08	-2.2370083767120995e-08	6.046696768701888e-08	-1.0359175364084263e-27	-4.125112072240557e-28	1.115029433837489e-27
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	4	GL06_isr_p1_ct	threshold_counterterm:24:0	-3.399229966639043e-06	1.5912313489881064e-05	1.6271339372232015e-05	-6.26828433799344e-26	2.9342794223623265e-25	3.000484896465624e-25
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	4	GL06_isr_p1_ct	threshold_counterterm:35:0	-3.846462819527854e-74	-2.2643031480570592e-73	2.2967414979751662e-73	-7.092995438658064e-94	-4.17544446793307e-93	4.235261780306043e-93
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	4	GL06_isr_p1_ct	threshold_counterterm:36:0	-9.254663435308637e-28	-4.463962609181294e-27	4.558886939723012e-27	-1.7065883283649502e-47	-8.23168399406227e-47	8.406727371612121e-47
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	4	GL06_isr_p1_ct	threshold_counterterm:37:0	2.741423242620309e-20	-7.031619250747896e-18	7.031672690592753e-18	5.0552685591079946e-40	-1.2966521610121049e-37	1.296662015483436e-37
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	4	GL06_isr_p1_ct	threshold_counterterm:38:0	-4.0991924613692175e-08	-2.8985649245817755e-08	5.020463868743801e-08	-7.559036651299895e-28	-5.345042641341957e-28	9.257889388702964e-28
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	4	GL06_isr_p1_ct	threshold_counterterm:39:0	-4.519798611657715e-10	-7.287301201260346e-10	8.575158207743661e-10	-8.334647295531741e-30	-1.3438006970521494e-29	1.5812854798571282e-29
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	4	GL06_isr_p1_ct	threshold_counterterm:40:0	-5.8071406430156896e-08	-4.029146957313144e-08	7.068020065859352e-08	-1.0708545493652306e-27	-7.429870593007091e-28	1.3033645829868658e-27
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	5	GL06_isr_p2_ct	original	-4.503673574811428e-06	-1.4797918285849474e-06	4.740554769686932e-06	-8.304912232913107e-26	-2.7287815280650215e-26	8.741728423160871e-26
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	5	GL06_isr_p2_ct	threshold_counterterm:3:0	-5.091968674187229e-08	-5.6119670507166426e-08	7.577751589834105e-08	-9.38974644352161e-28	-1.0348639402036015e-27	1.3973606397312006e-27
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	5	GL06_isr_p2_ct	threshold_counterterm:6:0	7.341717706982641e-06	4.0894250423611533e-05	4.154805093621209e-05	1.35383526764299e-25	7.54102523101008e-25	7.661588051223101e-25
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	5	GL06_isr_p2_ct	threshold_counterterm:8:0	-3.64079356693904e-10	-7.742148741574833e-10	8.55548040344512e-10	-6.713735027487955e-30	-1.427675978839782e-29	1.5776568323781052e-29
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	5	GL06_isr_p2_ct	threshold_counterterm:13:0	1.11562010383827e-19	-6.8177083125350275e-18	6.818621027522361e-18	2.057237695793301e-39	-1.2572063277826761e-37	1.257374635226312e-37
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	5	GL06_isr_p2_ct	threshold_counterterm:17:0	-3.5187631076793855e-08	-3.148394997815107e-08	4.721661240520404e-08	-6.488707117036887e-28	-5.805736960519374e-28	8.706888175773585e-28
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	5	GL06_isr_p2_ct	threshold_counterterm:19:0	6.425298575854607e-08	-1.2346378801634671e-08	6.54284284420876e-08	1.1848447685280651e-27	-2.2767101264919737e-28	1.2065202922077338e-27
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	5	GL06_isr_p2_ct	threshold_counterterm:21:0	-9.461793583219064e-28	-4.310038099732465e-27	4.412673090005636e-27	-1.7447837630609122e-47	-7.947842476636076e-47	8.13710454727366e-47
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	5	GL06_isr_p2_ct	threshold_counterterm:23:0	2.88890450993558e-08	-8.36360706551121e-07	8.368594914257966e-07	5.327228540378042e-28	-1.5422748002457268e-26	1.543194574856048e-26
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	5	GL06_isr_p2_ct	threshold_counterterm:25:0	-9.301115775168532e-06	-3.3843969082239654e-05	3.509878912302649e-05	-1.71515428233878e-25	-6.240931723236485e-25	6.472324388218238e-25
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	5	GL06_isr_p2_ct	threshold_counterterm:35:0	-3.882508556705966e-74	-2.25691987226374e-73	2.2900711859564383e-73	-7.159464883803721e-94	-4.161829480870542e-93	4.222961520315731e-93
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	5	GL06_isr_p2_ct	threshold_counterterm:36:0	-2.1145084515420925e-21	-9.80350505176951e-18	9.80350527980764e-18	-3.899218452248809e-41	-1.8077964061432904e-37	1.8077964481942212e-37
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	5	GL06_isr_p2_ct	threshold_counterterm:37:0	-2.7998567546901955e-07	-3.198922022283654e-08	2.818071835108329e-07	-5.163021747952637e-27	-5.898910343676723e-28	5.196610915034842e-27
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	5	GL06_isr_p2_ct	threshold_counterterm:38:0	-7.676793469917678e-28	-4.546656845146056e-27	4.611010740316183e-27	-1.415624266253272e-47	-8.384174702024806e-47	8.502845258928205e-47
local_peak_before_drop	33	-8.685113737513521e-07	-8.199781320362245e-07	5	GL06_isr_p2_ct	threshold_counterterm:40:0	-6.762958053797973e-08	-3.787160510298643e-09	6.77355353450008e-08	-1.2471102121120469e-27	-6.983640161199197e-29	1.249064051257687e-27
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	0	GL05	original	-8.928392950748185e-06	1.0998822543905613e-05	1.4166520322058491e-05	-1.6464230500992393e-25	2.028216618615545e-25	2.612349806577664e-25
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	0	GL05	threshold_counterterm:5:0	-0.037889528701237594	-0.31607618605922844	0.31833908302146924	-6.986945327701638e-22	-5.8285418348635886e-21	5.8702703490450866e-21
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	0	GL05	threshold_counterterm:8:0	3.4349868349297135e-08	2.2934631168743333e-09	3.4426347884759836e-08	6.33422110004891e-28	4.229216344983925e-29	6.348324161007503e-28
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	0	GL05	threshold_counterterm:10:0	1.0697041851988138e-07	9.835791168166055e-08	1.4531672040304212e-07	1.9725673332414967e-27	1.813750065052199e-27	2.679684903612424e-27
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	0	GL05	threshold_counterterm:12:0	4.4692236320811216e-07	-1.0516717256387355e-06	1.1426955050421261e-06	8.241385481684016e-27	-1.939314924623877e-26	2.1071655662159142e-26
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	0	GL05	threshold_counterterm:14:0	3.9049879093944353e-28	1.6254103024232157e-27	1.671660239686491e-27	7.200917499769179e-48	2.997306461017829e-47	3.0825927641587758e-47
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	0	GL05	threshold_counterterm:15:0	1.757311627504305e-08	4.6153099506655196e-09	1.8169080922184676e-08	3.2405365508560463e-28	8.510773134700944e-29	3.3504342600530865e-28
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	0	GL05	threshold_counterterm:16:0	-1.5632841346261223e-08	6.776663782804865e-09	1.703845358542123e-08	-2.8827439017311703e-28	1.2496375905865203e-28	3.141943110684077e-28
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	0	GL05	threshold_counterterm:21:0	4.665731736991502e-19	2.670346028549615e-18	2.710800331748246e-18	8.603752455494973e-39	4.92419999589806e-38	4.998798972028862e-38
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	0	GL05	threshold_counterterm:26:0	1.2458618174020994e-07	1.296171195836353e-07	1.7978407707514877e-07	2.2974074110811367e-27	2.3901794482744364e-27	3.3152735343322756e-27
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	0	GL05	threshold_counterterm:28:0	1.477550418310925e-74	6.664230852821309e-74	6.826062415356764e-74	2.724648298759102e-94	1.228904613382643e-93	1.2587468499712133e-93
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	0	GL05	threshold_counterterm:29:0	3.4656787922871263e-28	1.6110049350892142e-27	1.647861097239355e-27	6.390818010965195e-48	2.9707425217348264e-47	3.0387064153906294e-47
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	0	GL05	threshold_counterterm:30:0	1.370349811061419e-07	1.4301568375787664e-07	1.9807087581846467e-07	2.5269670903559346e-27	2.637253081977535e-27	3.652487713072002e-27
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	0	GL05	threshold_counterterm:31:0	-0.02061226651034919	-0.346287240449675	0.3469001562826755	-3.800965177566887e-22	-6.3856429457870826e-21	6.396945301774206e-21
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	0	GL05	threshold_counterterm:32:0	4.724531141171449e-19	2.7800594951537818e-18	2.819918924656113e-18	8.712180360615182e-39	5.126514994039193e-38	5.200017004824845e-38
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	0	GL05	threshold_counterterm:33:0	1.1468915560241773e-07	1.1170992900829425e-07	1.601021881544213e-07	2.1149032129507187e-27	2.0599653606060534e-27	2.952333464743795e-27
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	1	GL05_isr_p1_ct	original	-1.853937882099614e-05	1.709323361661285e-05	2.5216803971568322e-05	-3.41871832857131e-25	3.1520447164866627e-25	4.650056010935879e-25
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	1	GL05_isr_p1_ct	threshold_counterterm:1:0	2.530363260990092e-07	2.07955812729853e-07	3.2752557514462565e-07	4.66606747821203e-27	3.8347689821588735e-27	6.039672081972313e-27
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	1	GL05_isr_p1_ct	threshold_counterterm:3:0	-3.773758095609921e-08	3.858215830521612e-09	3.7934296432292366e-08	-6.9589256973620605e-28	7.114668351482282e-29	6.995200634643861e-28
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	1	GL05_isr_p1_ct	threshold_counterterm:6:0	2.0993085450546413e-27	4.107499898172141e-27	4.6128789037675355e-27	3.8711893583924553e-47	7.574355819614983e-47	8.506290209642882e-47
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	1	GL05_isr_p1_ct	threshold_counterterm:8:0	1.2046617669512198e-06	-1.6647029741991024e-06	2.0548591107570786e-06	2.2214332541396062e-26	-3.0697633531692693e-26	3.789223237955019e-26
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	1	GL05_isr_p1_ct	threshold_counterterm:11:0	2.1415203140589043e-06	3.1883306655290337e-06	3.840776183049431e-06	3.9490291553833116e-26	5.879379556905997e-26	7.082509106540675e-26
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	1	GL05_isr_p1_ct	threshold_counterterm:12:0	-2.2490129103578024e-06	4.3414694866816484e-07	2.2905332662927974e-06	-4.147248800551021e-26	8.005802918403357e-27	4.223813610631397e-26
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	1	GL05_isr_p1_ct	threshold_counterterm:14:0	1.8651815909627373e-08	2.333946417992136e-08	2.987676061644671e-08	3.4394520726425766e-28	4.303868794167261e-28	5.50936631178324e-28
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	1	GL05_isr_p1_ct	threshold_counterterm:20:0	3.8513738302139894e-18	5.383768218907349e-18	6.6195196664844185e-18	7.102051493020299e-38	9.927833755634602e-38	1.2206597334598602e-37
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	1	GL05_isr_p1_ct	threshold_counterterm:26:0	2.996798088760005e-07	3.6970227242823526e-07	4.7590729988786393e-07	5.526187609623922e-27	6.81742331859294e-27	8.77587660588136e-27
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	1	GL05_isr_p1_ct	threshold_counterterm:29:0	9.03905128931104e-74	1.6560197416481997e-73	1.8866493757019417e-73	1.6668287872011554e-93	3.0537512059664732e-93	3.4790393262773222e-93
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	1	GL05_isr_p1_ct	threshold_counterterm:30:0	1.9353255140583673e-27	3.876098975516714e-27	4.332392885388743e-27	3.568799618663561e-47	7.147645419461504e-47	7.989065387172783e-47
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	1	GL05_isr_p1_ct	threshold_counterterm:31:0	3.520756778480144e-07	2.3284982875240977e-07	4.22109376444264e-07	6.492383507154106e-27	4.293822274449763e-27	7.783826393781377e-27
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	1	GL05_isr_p1_ct	threshold_counterterm:33:0	4.4902120426566656e-18	5.180020311236235e-18	6.8552618194230105e-18	8.280088754655022e-38	9.552116363434584e-38	1.2641313096571864e-37
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	1	GL05_isr_p1_ct	threshold_counterterm:34:0	-0.7231274350515874	-1.4791647935369467	1.6464634140373378	-1.3334691738991012e-20	-2.727625256200708e-20	3.0361290446888336e-20
right_after_drop	34	-5.689866029018304e-07	-5.37191090297283e-07	2	GL05_isr_p2_ct	original	-2.1136309611229716e-05	1.746159393567467e-05	2.7416251508113797e-05	-3.897600332996832e-25	3.2199714893550623e-25	5.055640884006347e-25
