target	direction	signed_side_fraction	t	surface_label	color	event_graph_id	event_graph_name	threshold_key	esurface_id	edge_ids	exists	plot_value	weighted_abs
highstat_iter_0001_imag_plus	axis_x4	-1.0	-0.10565752732380518	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	1.7802205140206376e-05
highstat_iter_0001_imag_plus	axis_x4	-1.0	-0.10565752732380518	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	1.3622120919343467e-05
highstat_iter_0001_imag_plus	axis_x4	-0.6551285568595523	-0.0692192633969932	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	4.190899328939409e-05
highstat_iter_0001_imag_plus	axis_x4	-0.6551285568595523	-0.0692192633969932	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	2.7646683028797546e-05
highstat_iter_0001_imag_plus	axis_x4	-0.42919342601287785	-0.0453475161361532	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	9.758728807651602e-05
highstat_iter_0001_imag_plus	axis_x4	-0.42919342601287785	-0.0453475161361532	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	6.003097120675713e-05
highstat_iter_0001_imag_plus	axis_x4	-0.2811768697974237	-0.029708452803443305	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.00022488644499597097
highstat_iter_0001_imag_plus	axis_x4	-0.2811768697974237	-0.029708452803443305	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.00013377244697415335
highstat_iter_0001_imag_plus	axis_x4	-0.18420699693267165	-0.019462855811649853	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.0005115560689801811
highstat_iter_0001_imag_plus	axis_x4	-0.18420699693267165	-0.019462855811649853	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.0002992615611115128
highstat_iter_0001_imag_plus	axis_x4	-0.12067926406393313	-0.012750672640251716	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.001144432684652963
highstat_iter_0001_imag_plus	axis_x4	-0.12067926406393313	-0.012750672640251716	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.0006637332885650566
highstat_iter_0001_imag_plus	axis_x4	-0.07906043210907701	-0.008353329765796648	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.002506619351833138
highstat_iter_0001_imag_plus	axis_x4	-0.07906043210907701	-0.008353329765796648	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.0014469669704295514
highstat_iter_0001_imag_plus	axis_x4	-0.05179474679231213	-0.00547250487443829	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.005348634879259644
highstat_iter_0001_imag_plus	axis_x4	-0.05179474679231213	-0.00547250487443829	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.0030793879396762407
highstat_iter_0001_imag_plus	axis_x4	-0.0339322177189533	-0.0035851942207976144	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.01107290862914828
highstat_iter_0001_imag_plus	axis_x4	-0.0339322177189533	-0.0035851942207976144	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.006365158778599574
highstat_iter_0001_imag_plus	axis_x4	-0.022229964825261957	-0.0023487631159323434	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.02221301097801687
highstat_iter_0001_imag_plus	axis_x4	-0.022229964825261957	-0.0023487631159323434	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.01275696107082943
highstat_iter_0001_imag_plus	axis_x4	-0.014563484775012445	-0.001538741790545698	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.04336973137399776
highstat_iter_0001_imag_plus	axis_x4	-0.014563484775012445	-0.001538741790545698	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.024892809938215084
highstat_iter_0001_imag_plus	axis_x4	-0.009540954763499945	-0.0010080736886196847	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.08352815943070616
highstat_iter_0001_imag_plus	axis_x4	-0.009540954763499945	-0.0010080736886196847	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.04792485850829789
highstat_iter_0001_imag_plus	axis_x4	-0.006250551925273976	-0.0006604178608334982	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.1632789436054409
highstat_iter_0001_imag_plus	axis_x4	-0.006250551925273976	-0.0006604178608334982	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.09366049417402574
highstat_iter_0001_imag_plus	axis_x4	-0.004094915062380427	-0.0004326586000921214	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.3447949569515954
highstat_iter_0001_imag_plus	axis_x4	-0.004094915062380427	-0.0004326586000921214	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.19775237689110167
highstat_iter_0001_imag_plus	axis_x4	-0.002682695795279727	-0.000283447004291225	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.9540143721999942
highstat_iter_0001_imag_plus	axis_x4	-0.002682695795279727	-0.000283447004291225	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.547108339886284
highstat_iter_0001_imag_plus	axis_x4	-0.001757510624854793	-0.00018569422686747321	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	18.686333127843458
highstat_iter_0001_imag_plus	axis_x4	-0.001757510624854793	-0.00018569422686747321	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	10.715561802551555
highstat_iter_0001_imag_plus	axis_x4	-0.0011513953993264481	-0.00012165359086483777	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	1.3747872351123904
highstat_iter_0001_imag_plus	axis_x4	-0.0011513953993264481	-0.00012165359086483777	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.7883306017877536
highstat_iter_0001_imag_plus	axis_x4	-0.0007543120063354622	-7.969874142006341e-05	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.8708494817950264
highstat_iter_0001_imag_plus	axis_x4	-0.0007543120063354622	-7.969874142006341e-05	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.4993490895982597
highstat_iter_0001_imag_plus	axis_x4	-0.0004941713361323838	-5.2212921450048656e-05	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.7065939708482057
highstat_iter_0001_imag_plus	axis_x4	-0.0004941713361323838	-5.2212921450048656e-05	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.4051570723424909
highstat_iter_0001_imag_plus	axis_x4	-0.00032374575428176466	-3.420617587899147e-05	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.6303850512639236
highstat_iter_0001_imag_plus	axis_x4	-0.00032374575428176466	-3.420617587899147e-05	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.361455124682234
highstat_iter_0001_imag_plus	axis_x4	-0.00021209508879201926	-2.2409442639287662e-05	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5893464337147758
highstat_iter_0001_imag_plus	axis_x4	-0.00021209508879201926	-2.2409442639287662e-05	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.33792152565239825
highstat_iter_0001_imag_plus	axis_x4	-0.0001389495494373139	-1.4681065816303412e-05	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5654621332830085
highstat_iter_0001_imag_plus	axis_x4	-0.0001389495494373139	-1.4681065816303412e-05	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.32422505688663295
highstat_iter_0001_imag_plus	axis_x4	-9.102981779915228e-05	-9.617985461394939e-06	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.550928080050987
highstat_iter_0001_imag_plus	axis_x4	-9.102981779915228e-05	-9.617985461394939e-06	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.31589048779760054
highstat_iter_0001_imag_plus	axis_x4	-5.963623316594649e-05	-6.301016935219807e-06	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5418424689256723
highstat_iter_0001_imag_plus	axis_x4	-5.963623316594649e-05	-6.301016935219807e-06	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3106803313351919
highstat_iter_0001_imag_plus	axis_x4	-3.906939937054621e-05	-4.127976131518143e-06	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5360667971974147
highstat_iter_0001_imag_plus	axis_x4	-3.906939937054621e-05	-4.127976131518143e-06	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3073682631614045
highstat_iter_0001_imag_plus	axis_x4	-2.5595479226995385e-05	-2.7043550457921526e-06	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5323559869234527
highstat_iter_0001_imag_plus	axis_x4	-2.5595479226995385e-05	-2.7043550457921526e-06	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3052402926134173
highstat_iter_0001_imag_plus	axis_x4	-1.67683293681101e-05	-1.7717002183856578e-06	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5299555082087678
highstat_iter_0001_imag_plus	axis_x4	-1.67683293681101e-05	-1.7717002183856578e-06	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30386373375358844
highstat_iter_0001_imag_plus	axis_x4	-1.0985411419875596e-05	-1.1606914072587472e-06	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.52839580499291
highstat_iter_0001_imag_plus	axis_x4	-1.0985411419875596e-05	-1.1606914072587472e-06	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30296931903738705
highstat_iter_0001_imag_plus	axis_x4	-7.196856730011529e-06	-7.604020865967043e-07	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5273794868707266
highstat_iter_0001_imag_plus	axis_x4	-7.196856730011529e-06	-7.604020865967043e-07	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3023865094792899
highstat_iter_0001_imag_plus	axis_x4	-4.71486636345739e-06	-4.981611216250891e-07	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5267160074964341
highstat_iter_0001_imag_plus	axis_x4	-4.71486636345739e-06	-4.981611216250891e-07	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30200603595523273
highstat_iter_0001_imag_plus	axis_x4	-3.088843596477485e-06	-3.263595766937805e-07	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5262823429702627
highstat_iter_0001_imag_plus	axis_x4	-3.088843596477485e-06	-3.263595766937805e-07	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3017573501918044
highstat_iter_0001_imag_plus	axis_x4	-2.0235896477251557e-06	-2.1380747849668995e-07	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5259986648147721
highstat_iter_0001_imag_plus	axis_x4	-2.0235896477251557e-06	-2.1380747849668995e-07	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30159467439830634
highstat_iter_0001_imag_plus	axis_x4	-1.3257113655901108e-06	-1.400713848333162e-07	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5258130024474696
highstat_iter_0001_imag_plus	axis_x4	-1.3257113655901108e-06	-1.400713848333162e-07	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3014882059508941
highstat_iter_0001_imag_plus	axis_x4	-8.685113737513521e-07	-9.176476420316905e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5256914482963579
highstat_iter_0001_imag_plus	axis_x4	-8.685113737513521e-07	-9.176476420316905e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3014185004858064
highstat_iter_0001_imag_plus	axis_x4	-5.689866029018304e-07	-6.011771754297924e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5256118483951355
highstat_iter_0001_imag_plus	axis_x4	-5.689866029018304e-07	-6.011771754297924e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3013728537647138
highstat_iter_0001_imag_plus	axis_x4	-3.727593720314938e-07	-3.9384833535622013e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5255597146792328
highstat_iter_0001_imag_plus	axis_x4	-3.727593720314938e-07	-3.9384833535622013e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30134295758360247
highstat_iter_0001_imag_plus	axis_x4	-2.442053094548655e-07	-2.580212915634575e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.525525566597582
highstat_iter_0001_imag_plus	axis_x4	-2.442053094548655e-07	-2.580212915634575e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3013233752979063
highstat_iter_0001_imag_plus	axis_x4	-1.5998587196060574e-07	-1.69037116381005e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5255031978742652
highstat_iter_0001_imag_plus	axis_x4	-1.5998587196060574e-07	-1.69037116381005e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3013105479092136
highstat_iter_0001_imag_plus	axis_x4	-1.0481131341546874e-07	-1.1074104211038797e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254885446244085
highstat_iter_0001_imag_plus	axis_x4	-1.0481131341546874e-07	-1.1074104211038797e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3013021449752983
highstat_iter_0001_imag_plus	axis_x4	-6.866488450042998e-08	-7.2549619102901075e-09	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254789453526179
highstat_iter_0001_imag_plus	axis_x4	-6.866488450042998e-08	-7.2549619102901075e-09	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3012966402534469
highstat_iter_0001_imag_plus	axis_x4	-4.498432668969444e-08	-4.752932726359369e-09	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.525472656808424
highstat_iter_0001_imag_plus	axis_x4	-4.498432668969444e-08	-4.752932726359369e-09	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30129303407646246
highstat_iter_0001_imag_plus	axis_x4	-2.9470517025518096e-08	-3.113781957870344e-09	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254685370927143
highstat_iter_0001_imag_plus	axis_x4	-2.9470517025518096e-08	-3.113781957870344e-09	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3012906716157661
highstat_iter_0001_imag_plus	axis_x4	-1.9306977288832496e-08	-2.0399274804349055e-09	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254658381873948
highstat_iter_0001_imag_plus	axis_x4	-1.9306977288832496e-08	-2.0399274804349055e-09	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30128912392480034
highstat_iter_0001_imag_plus	axis_x4	-1.2648552168552958e-08	-1.3364147463554594e-09	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254640700748514
highstat_iter_0001_imag_plus	axis_x4	-1.2648552168552958e-08	-1.3364147463554594e-09	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30128810999717864
highstat_iter_0001_imag_plus	axis_x4	-8.28642772854686e-09	-8.755234641456767e-10	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254629117402912
highstat_iter_0001_imag_plus	axis_x4	-8.28642772854686e-09	-8.755234641456767e-10	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30128744574687183
highstat_iter_0001_imag_plus	axis_x4	-5.4286754393238595e-09	-5.735804235624307e-10	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.52546215288478
highstat_iter_0001_imag_plus	axis_x4	-5.4286754393238595e-09	-5.735804235624307e-10	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30128701057968366
highstat_iter_0001_imag_plus	axis_x4	-3.556480306223136e-09	-3.75768915131346e-10	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254616557377604
highstat_iter_0001_imag_plus	axis_x4	-3.556480306223136e-09	-3.75768915131346e-10	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30128672549081675
highstat_iter_0001_imag_plus	axis_x4	-2.3299518105153718e-09	-2.461769470826772e-10	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254613300457149
highstat_iter_0001_imag_plus	axis_x4	-2.3299518105153718e-09	-2.461769470826772e-10	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30128653872046485
highstat_iter_0001_imag_plus	axis_x4	-1.5264179671752366e-09	-1.6127754807436472e-10	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254611166717621
highstat_iter_0001_imag_plus	axis_x4	-1.5264179671752366e-09	-1.6127754807436472e-10	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3012864163620905
highstat_iter_0001_imag_plus	axis_x4	-1e-09	-1.0565752732380519e-10	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254609768869433
highstat_iter_0001_imag_plus	axis_x4	-1e-09	-1.0565752732380519e-10	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30128633620140705
highstat_iter_0001_imag_plus	axis_x4	0.0	0.0	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.525460711347727
highstat_iter_0001_imag_plus	axis_x4	0.0	0.0	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3012861839276879
highstat_iter_0001_imag_plus	axis_x4	1e-09	8.943424726761929e-10	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254584636793915
highstat_iter_0001_imag_plus	axis_x4	1e-09	8.943424726761929e-10	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3012848949978525
highstat_iter_0001_imag_plus	axis_x4	1.5264179671752366e-09	1.3651404191008689e-09	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254572804762676
highstat_iter_0001_imag_plus	axis_x4	1.5264179671752366e-09	1.3651404191008689e-09	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30128421648742176
highstat_iter_0001_imag_plus	axis_x4	2.3299518105153718e-09	2.08377486343269e-09	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254554744221611
highstat_iter_0001_imag_plus	axis_x4	2.3299518105153718e-09	2.08377486343269e-09	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30128318080267136
highstat_iter_0001_imag_plus	axis_x4	3.556480306223136e-09	3.180711391091783e-09	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254527176591197
highstat_iter_0001_imag_plus	axis_x4	3.556480306223136e-09	3.180711391091783e-09	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30128159993040154
highstat_iter_0001_imag_plus	axis_x4	5.4286754393238595e-09	4.855095015761418e-09	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254485097429125
highstat_iter_0001_imag_plus	axis_x4	5.4286754393238595e-09	4.855095015761418e-09	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30127918689256084
highstat_iter_0001_imag_plus	axis_x4	8.28642772854686e-09	7.410904264401166e-09	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254420868515612
highstat_iter_0001_imag_plus	axis_x4	8.28642772854686e-09	7.410904264401166e-09	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3012755036736607
highstat_iter_0001_imag_plus	axis_x4	1.2648552168552958e-08	1.1312137422197473e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254322831711615
highstat_iter_0001_imag_plus	axis_x4	1.2648552168552958e-08	1.1312137422197473e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3012698817338123
highstat_iter_0001_imag_plus	axis_x4	1.9306977288832496e-08	1.7267049808397552e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254173194402723
highstat_iter_0001_imag_plus	axis_x4	1.9306977288832496e-08	1.7267049808397552e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3012613007520314
highstat_iter_0001_imag_plus	axis_x4	2.9470517025518096e-08	2.6356735067647695e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.525394480341583
highstat_iter_0001_imag_plus	axis_x4	2.9470517025518096e-08	2.6356735067647695e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30124820362611926
highstat_iter_0001_imag_plus	axis_x4	4.498432668969444e-08	4.023139396333498e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5253596225669659
highstat_iter_0001_imag_plus	axis_x4	4.498432668969444e-08	4.023139396333498e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30122821436810576
highstat_iter_0001_imag_plus	axis_x4	6.866488450042998e-08	6.140992259013974e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5253064248997116
