target	reported_component	reported_value	graph	lmb_channel	direction	t	signed_side_fraction	x0	x1	x2	x3	x4	x5	raw_re	raw_im	raw_abs	re	im	abs	parameterization_jacobian	integrator_weight	weight_convention	is_nan	stability_summary	arb_raw_re	arb_raw_im	arb_raw_abs	arb_re	arb_im	arb_abs	arb_rel_delta
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-0.10565752732380518	-1.0	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	1e-15	0.6562744227546086	3.8157083648276428e-25	-1.0517414377926872e-25	3.9580033321595212e-25	0.00016115884663539436	-4.4420962208671604e-05	0.00016716876422464454	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):2.836503272773174e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-0.0692192633969932	-0.6551285568595523	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.03643826392681297	0.6562744227546086	5.64326876407768e-25	-3.1357604254060604e-25	6.455964357797959e-25	0.0002383470114371246	-0.00013244081705551976	0.0002726717218256093	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):2.1351586237761725e-12							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-0.0453475161361532	-0.42919342601287785	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.06031001118765298	0.6562744227546086	1.0699719740870117e-24	-8.365027813076989e-25	1.3581520270084542e-24	0.0004519094039406438	-0.0003533022195445948	0.0005736240647890612	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):8.550969709709343e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-0.029708452803443305	-0.2811768697974237	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.07594907452036287	0.6562744227546086	2.1444044014220175e-24	-2.093800674427668e-24	2.9970771596793896e-24	0.0009057027084108562	-0.0008843299055178602	0.001265834419588908	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):2.0370592611753496e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-0.019462855811649853	-0.18420699693267165	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.08619467151215632	0.6562744227546086	4.4054140756391186e-24	-4.978828298687205e-24	6.648037635697303e-24	0.0018606543883848473	-0.002102839497924618	0.00280784057721368	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):1.5471596482043926e-15							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-0.012750672640251716	-0.12067926406393313	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.09290685468355446	0.6562744227546086	9.169914451261813e-24	-1.1395209276159156e-23	1.4626623858256694e-23	0.003872971137764986	-0.004812838426129847	0.0061776467323725005	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):6.831174493045491e-15							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-0.008353329765796648	-0.07906043210907701	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.09730419755800954	0.6562744227546086	1.912037041633904e-23	-2.5262152845281456e-23	3.168224946616599e-23	0.008075608901200456	-0.010669629402498909	0.013381197656107515	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):1.2985915764193814e-14							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-0.00547250487443829	-0.05179474679231213	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10018502244936789	0.6562744227546086	3.9483921974764433e-23	-5.428784437309752e-23	6.71278641190597e-23	0.016676283189641424	-0.02292881307737305	0.02835187630754322	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):1.7511272945276477e-15							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-0.0035851942207976144	-0.0339322177189533	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10207233310300856	0.6562744227546086	7.999779234144362e-23	-1.1291183486520341e-22	1.3837893348386416e-22	0.03378757157114965	-0.04768902478526879	0.0584452143262863	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):1.2062544031402493e-14							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-0.0023487631159323434	-0.022229964825261957	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10330876420787384	0.6562744227546086	1.5822767656818217e-22	-2.2724075552400573e-22	2.7690135175416933e-22	0.06682845601246123	-0.09597656468292122	0.11695103035606154	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):6.1130502052834284e-15							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-0.001538741790545698	-0.014563484775012445	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10411878553326048	0.6562744227546086	3.0604242999435196e-22	-4.446406778559675e-22	5.397844952951706e-22	0.12925894833582507	-0.18779679147120687	0.22798138216039365	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):2.0034936390033038e-14							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-0.0010080736886196847	-0.009540954763499945	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10464945363518649	0.6562744227546086	5.855742006252412e-22	-8.57392553355908e-22	1.0382770030141542e-21	0.24732095267576784	-0.362125146372017	0.43852283323380564	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):6.412546925077418e-14							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-0.0006604178608334982	-0.006250551925273976	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10499710946297268	0.6562744227546086	1.1387509874948114e-21	-1.67624046451194e-21	2.0264589574890515e-21	0.48095865355231326	-0.7079707202846577	0.8558877071247321	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):2.4557975207187994e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-0.0004326586000921214	-0.004094915062380427	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10522486872371406	0.6562744227546086	2.3921704134195695e-21	-3.534970105284924e-21	4.268312656319598e-21	1.0103482444718397	-1.4930168938213657	1.8027487402140454	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):1.5110440316467271e-12							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-0.000283447004291225	-0.002682695795279727	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10537408031951495	0.6562744227546086	6.5701995026227996e-21	-9.741682784709767e-21	1.1750229996990507e-20	2.774965151339496	-4.114461095463249	4.962783664157573	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):5.656027960817307e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-0.00018569422686747321	-0.001757510624854793	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10547183309693871	0.6562744227546086	-1.2669676088364586e-19	1.8868888203758062e-19	2.2727860309100756e-19	-53.51117513240826	79.69393804411479	95.99254984127921	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):6.218890417978685e-11							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-0.00012165359086483777	-0.0011513953993264481	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10553587373294133	0.6562744227546086	-8.694282868725189e-21	1.3151938023679192e-20	1.576591349653127e-20	-3.672085142463214	5.554803879808743	6.658832888475078	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):1.0465682103220204e-11							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-7.969874142006341e-05	-0.0007543120063354622	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10557782858238611	0.6562744227546086	-7.161337660956825e-21	1.0292226848894349e-20	1.2538528247100625e-20	-3.0246360766057827	4.346986849327978	5.295726396268561	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):1.3709845462988842e-11							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-5.2212921450048656e-05	-0.0004941713361323838	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10560531440235613	0.6562744227546086	-5.2265886551953366e-21	7.662681805838112e-21	9.275447236017195e-21	-2.207482645354016	3.2363819345996387	3.917543574249311	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):2.0544749525492413e-12							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-3.420617587899147e-05	-0.00032374575428176466	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10562332114792719	0.6562744227546086	-4.580811651125885e-21	6.740636732391218e-21	8.149847786379351e-21	-1.934734659373714	2.8469503890646823	3.4421395555638745	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):1.8452865526938758e-12							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-2.2409442639287662e-05	-0.00021209508879201926	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10563511788116689	0.6562744227546086	-4.253103830821328e-21	6.267837184366263e-21	7.574607261467189e-21	-1.7963251969512184	2.647260521380365	3.199183095926345	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):1.8245239002722016e-12							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-1.4681065816303412e-05	-0.0001389495494373139	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10564284625798988	0.6562744227546086	-4.066707340198894e-21	5.997795097019204e-21	7.246492573421654e-21	-1.71759946486306	2.5332065445591248	3.060601790350233	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):2.48540298125212e-12							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-9.617985461394939e-06	-9.102981779915228e-05	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10564790933834478	0.6562744227546086	-3.954559931144557e-21	5.8349839367118735e-21	7.048800024876549e-21	-1.6702333001347942	2.46444222531408	2.9771050970347317	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):2.1104732912201296e-12							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-6.301016935219807e-06	-5.963623316594649e-05	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565122630687096	0.6562744227546086	-3.884893287800889e-21	5.733727489091539e-21	6.925895377260933e-21	-1.640809154427757	2.4216759267591126	2.9251955448308986	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):1.858334266607034e-12							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-4.127976131518143e-06	-3.906939937054621e-05	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565339934767466	0.6562744227546086	-3.840771105786603e-21	5.669554367412572e-21	6.848019378776043e-21	-1.6221738728899855	2.394572004535638	2.8923041262620908	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):2.900276919929476e-14							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-2.7043550457921526e-06	-2.5595479226995385e-05	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565482296876039	0.6562744227546086	-3.8124878011916555e-21	5.628400565426465e-21	6.798084741979032e-21	-1.61022824101315	2.377190437003178	2.871213917829123	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):2.394810770835588e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-1.7717002183856578e-06	-1.67683293681101e-05	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.1056557556235878	0.6562744227546086	-3.794217959774685e-21	5.601809840905426e-21	6.765823188640215e-21	-1.6025118583930555	2.3659596769835933	2.857588047532862	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):5.212756988066942e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-1.1606914072587472e-06	-1.0985411419875596e-05	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565636663239891	0.6562744227546086	-3.782358076045992e-21	5.5845455155110674e-21	6.7448781479167666e-21	-1.597502761784509	2.3586679803902695	2.8487417776322665	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):2.5207794592329624e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-7.604020865967043e-07	-7.196856730011529e-06	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565676692171957	0.6562744227546086	-3.774634622752156e-21	5.5733013237533244e-21	6.7312371953920825e-21	-1.594240712629101	2.3539189251644337	2.8429804353972306	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):3.407378012273134e-12							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-4.981611216250891e-07	-4.71486636345739e-06	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565702916268455	0.6562744227546086	-3.7695944777331006e-21	5.565963106652454e-21	6.7223349984341095e-21	-1.5921119756280415	2.3508195829420626	2.8392205364293415	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):7.178097032472991e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-3.263595766937805e-07	-3.088843596477485e-06	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565720096422948	0.6562744227546086	-3.766300949601204e-21	5.5611676613793544e-21	6.7165175947762135e-21	-1.5907209332727341	2.3487941964202843	2.836763519345539	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):2.381330221998395e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-2.1380747849668995e-07	-2.0235896477251557e-06	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565731351632768	0.6562744227546086	-3.764146864413264e-21	5.5580311743008265e-21	6.712712726712802e-21	-1.5898111418231495	2.3474694813432055	2.835156509348781	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):5.316761007799329e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-1.400713848333162e-07	-1.3257113655901108e-06	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565738725242134	0.6562744227546086	-3.762737202979278e-21	5.555978575927273e-21	6.7102227380950005e-21	-1.589215762435821	2.346602553489031	2.834104846969446	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):3.925257024512725e-12							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-9.176476420316905e-08	-8.685113737513521e-07	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565743555904197	0.6562744227546086	-3.7618143540322014e-21	5.5546348046205595e-21	6.70859262788439e-21	-1.5888259913691942	2.346035003212055	2.8334163596525115	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):1.5336568257300167e-12							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-6.011771754297924e-08	-5.689866029018304e-07	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565746720608864	0.6562744227546086	-3.761210052538159e-21	5.55375486664449e-21	6.707525190268871e-21	-1.588570760826164	2.345663355864367	2.832965520650878	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):7.482197172303557e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-3.9384833535622013e-08	-3.727593720314938e-07	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565748793897264	0.6562744227546086	-3.760814278851975e-21	5.553178567865772e-21	6.706826093363436e-21	-1.5884036033164812	2.345419952444568	2.8326702526686476	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):1.0244645446650739e-12							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-2.580212915634575e-08	-2.442053094548655e-07	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565750152167702	0.6562744227546086	-3.7605550483330346e-21	5.552801092620942e-21	6.70636818596738e-21	-1.588294115673688	2.3452605233968686	2.832476852595166	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):3.3634750630788823e-12							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-1.69037116381005e-08	-1.5998587196060574e-07	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565751042009454	0.6562744227546086	-3.7603852413787666e-21	5.552553829785571e-21	6.706068236772248e-21	-1.5882223966367912	2.3451560903806254	2.832350167162961	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):4.803736921253782e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-1.1074104211038797e-08	-1.0481131341546874e-07	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565751624970196	0.6562744227546086	-3.760274005577784e-21	5.552391854546521e-21	6.705871748211305e-21	-1.5881754154954748	2.3450876791179898	2.832267178981394	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):2.355941877245398e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-7.2549619102901075e-09	-6.866488450042998e-08	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565752006884427	0.6562744227546086	-3.760201135944929e-21	5.552285745828984e-21	6.705743030127031e-21	-1.5881446385469695	2.3450428634326665	2.8322128140875935	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):5.121467196006012e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-4.752932726359369e-09	-4.498432668969444e-08	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565752257087345	0.6562744227546086	-3.760153398758268e-21	5.5522162335406285e-21	6.705658706360281e-21	-1.588124476445445	2.3450135044797613	2.832177199413478	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):1.2575519756421712e-12							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-3.113781957870344e-09	-2.9470517025518096e-08	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565752421002422	0.6562744227546086	-3.7601221255086096e-21	5.552170695117902e-21	6.7056034647498644e-21	-1.5881112679914344	2.344994271040037	2.8321538677713036	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):5.121573790364686e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-2.0399274804349055e-09	-1.9306977288832496e-08	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.1056575252838787	0.6562744227546086	-3.760101637838352e-21	5.552140862068611e-21	6.705567274968363e-21	-1.5881026148948314	2.3449816708637243	2.8321385827890952	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):1.564304244418396e-12							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-1.3364147463554594e-09	-1.2648552168552958e-08	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565752598739143	0.6562744227546086	-3.760088215923787e-21	5.552121317790162e-21	6.705543566258361e-21	-1.5880969460646586	2.3449734162145948	2.832128569266064	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):5.128351131704241e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-8.755234641456767e-10	-8.28642772854686e-09	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565752644828272	0.6562744227546086	-3.760079422891846e-21	5.552108513843255e-21	6.7055280340884e-21	-1.5880932322722234	2.3449680083869557	2.8321220091562305	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):1.851192073402633e-14							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-5.735804235624307e-10	-5.4286754393238595e-09	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565752675022576	0.6562744227546086	-3.760073662353433e-21	5.5521001256513586e-21	6.7055178585685525e-21	-1.588090799272534	2.3449644655812634	2.8321177114613185	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):2.342602978655758e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-3.75768915131346e-10	-3.556480306223136e-09	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565752694803726	0.6562744227546086	-3.760069888471297e-21	5.552094630323868e-21	6.7055111923148465e-21	-1.5880892053496387	2.344962144595078	2.832114895927069	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):1.6245653665312855e-12							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-2.461769470826772e-10	-2.3299518105153718e-09	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565752707762922	0.6562744227546086	-3.760067416105415e-21	5.552091030195326e-21	6.705506825082877e-21	-1.588088161130333	2.344960624058108	2.832113051399134	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):3.659986595540044e-12							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-1.6127754807436472e-10	-1.5264179671752366e-09	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565752716252863	0.6562744227546086	-3.760065796373322e-21	5.552088671626688e-21	6.705503963958409e-21	-1.5880874770262794	2.344959627901785	2.8321118429851904	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):4.992626846748235e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	-1.0565752732380519e-10	-1e-09	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565752721814865	0.6562744227546086	-3.760064735253819e-21	5.5520871264795154e-21	6.705502089576807e-21	-1.5880870288557725	2.3449589752991424	2.8321110513283125	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):1.258366704854718e-12							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	0.0	0.0	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565752732380618	0.6562744227546086	-3.760062719521306e-21	5.552084191277011e-21	6.705498528950854e-21	-1.5880861774984467	2.3449577355978732	2.8321095474755094	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):2.6533869804359877e-13	-3.760062719517444e-21	5.552084191271195e-21	6.705498528943872e-21	-1.588086177496814	2.3449577355954148	2.832109547472558	1.0420633438803458e-12
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	8.943424726761929e-10	1e-09	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565752821814865	0.6562744227546086	-3.760045657293011e-21	5.5520593461561186e-21	6.705468389916363e-21	-1.5880789711588366	2.3449472421045434	2.83209681806442	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):7.35771248604515e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	1.3651404191008689e-09	1.5264179671752366e-09	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.1056575286889466	0.6562744227546086	-3.760036675508512e-21	5.5520462673517095e-21	6.7054525243254946e-21	-1.588075177645569	2.3449417181891063	2.8320901171321657	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):2.644429606944747e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	2.08377486343269e-09	2.3299518105153718e-09	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565752940758104	0.6562744227546086	-3.76002296563052e-21	5.552026303742207e-21	6.705428306940153e-21	-1.588069387192229	2.3449332864328647	2.8320798887669	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):2.3359025566836583e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	3.180711391091783e-09	3.556480306223136e-09	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.10565753050451757	0.6562744227546086	-3.7600020388701276e-21	5.5519958312786215e-21	6.705391341513388e-21	-1.5880605486431412	2.344920416195897	2.8320642761860286	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):9.9248357009748e-13							
highstat_iter_0001_imag_plus	im[+]	89.10839395271918	0	14	axis_x4	4.855095015761418e-09	5.4286754393238595e-09	0.6449078898232747	0.845483944142289	0.3261975067051197	0.6092926996747431	0.1056575321789012	0.6562744227546086	-3.759970096373328e-21	5.551949318257441e-21	6.705334917669729e-21	-1.5880470575283845	2.3449007711283754	2.832040445220197	4.2235629987061124e+20	1.0	parameterization_jacobian_x_unit_fixed_bin_sampling	False	f64:Stable(2 samples):1.9073437336059405e-15							
